,Type,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID,score,VideoAmt,PhotoAmt,AdoptionSpeed,No_name,Pure_breed,desc_length,desc_words,averate_word_length,magnitude
158,1,36,78,0,1,1,0,0,2,1,1,1,1,1,1,0,41330,d5eaec548f716a75d0e517a02548a46e,0,0,1.0,2,0,1,353,66,5.348484848484849,0
159,2,1,265,0,3,1,6,7,2,2,2,2,2,1,3,0,41401,13b3c0d8590208d6e60e7118bc3b98d1,0,0,13.0,2,0,1,2140,379,5.646437994722955,0
160,2,1,283,0,2,4,7,0,1,1,2,2,2,1,1,0,41401,f01e3c8a2650ce3eabb08e3346b5f543,0,0,3.0,1,0,1,393,74,5.3108108108108105,0
161,1,0,307,0,2,1,7,0,2,2,3,3,3,1,5,0,41401,b607eb7ae80024c9a6a3975bd41a4f8b,0,0,5.0,1,1,1,149,28,5.321428571428571,0
162,1,2,307,0,2,2,0,0,2,1,1,1,2,1,1,0,41326,0008ef529da74e9701db7eaaa4d9115a,0,0,4.0,1,0,1,352,66,5.333333333333333,0
163,1,2,307,0,3,1,4,7,2,1,1,1,2,1,3,30,41326,6e7b6af9b1da8082af799a663b130144,0,0,3.0,3,0,1,422,79,5.341772151898734,0
164,1,2,307,307,3,2,0,0,2,2,2,2,2,1,3,0,41326,6144480d3ba7191b4c6cb414377e5312,0,0,5.0,4,1,0,149,28,5.321428571428571,0
165,2,36,306,0,3,1,3,6,2,2,1,1,1,1,5,0,41326,a6f2c5597507a6c99389df8df7cf01fa,0,0,0.0,4,1,1,659,113,5.831858407079646,0
166,1,3,307,0,3,2,4,5,2,1,3,3,3,1,5,0,41327,cccb18b8f8b81862f9a1ebc65d651d22,0,0,1.0,4,0,1,256,49,5.224489795918367,0
167,1,2,307,0,2,1,2,0,2,2,1,1,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,0,4.0,3,0,1,209,34,6.147058823529412,0
168,1,1,307,0,2,2,5,7,3,1,3,1,3,1,1,0,41401,fd5457d594938e4ece766cae6eaea6a5,0,0,2.0,2,0,1,786,124,6.338709677419355,0
169,2,2,266,0,2,1,5,0,2,1,2,1,2,1,1,0,41326,2fd71579abb6b187630197e7d5b3f1db,0,0,3.0,2,0,1,58,10,5.8,0
170,2,2,292,252,1,2,5,0,1,1,2,2,2,1,1,0,41401,2181fc2a61447996c1e5cee02738b5c3,0,0,1.0,0,0,0,262,50,5.24,0
171,1,2,307,0,2,1,2,0,2,1,1,1,2,1,1,80,41326,365de0555b7bfb8f4b6d0bdddf76c72a,0,0,9.0,2,0,1,208,37,5.621621621621622,0
172,2,3,266,0,1,4,0,0,2,1,3,1,2,1,1,0,41401,79822972785816f4393293afe2616d1d,0,0,3.0,4,0,1,354,61,5.80327868852459,0
173,1,17,307,0,1,1,0,0,2,2,1,1,1,1,1,150,41401,a52131699bc8ae1a76da9109a968eebe,0,0,1.0,4,0,1,707,134,5.276119402985074,0
174,1,2,307,0,3,1,2,7,2,1,3,3,3,1,8,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,0,5.0,3,0,1,169,29,5.827586206896552,0
175,2,48,299,0,1,1,2,7,3,1,1,1,2,1,1,20,41326,c28d7a4697a2b731ec973c4c95ff8321,0,0,4.0,2,0,1,707,133,5.315789473684211,0
176,2,1,266,0,1,1,2,0,2,1,2,2,2,1,1,0,41326,0fe2f817659a685538bbbf5c90b7b8b7,0,0,1.0,2,0,1,251,58,4.327586206896552,0
177,2,5,266,264,2,1,7,0,2,2,2,2,2,1,1,150,41326,c6b4576571bdfcf30804b96593efcf3b,0,0,4.0,2,0,0,287,41,7.0,0
178,1,8,307,141,1,1,2,0,2,1,3,3,1,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,0,3.0,2,0,0,322,60,5.366666666666666,0
179,1,4,307,307,2,7,0,0,1,1,1,1,1,1,1,0,41326,54d38ef98d952efc45bfbe7e59cc1a8d,0,0,2.0,4,0,0,608,116,5.241379310344827,0
180,1,3,307,0,1,1,7,0,2,1,1,1,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,0,3.0,3,0,1,91,17,5.352941176470588,0
181,2,72,266,0,1,1,7,0,2,1,1,1,1,1,1,0,41326,c5b3af899b05bca05c0b0fb01a19faa4,0,0,10.0,4,0,1,1671,329,5.079027355623101,0
182,2,12,266,254,2,1,4,7,2,1,3,3,3,1,5,0,41325,28ce7dd7825356214ee3325c2b1a9e43,0,0,4.0,4,0,0,24,4,6.0,0
183,1,12,307,0,2,1,2,0,2,2,2,1,2,1,1,0,41327,4e9f9a3804795b86c27dd86f7fe05029,0,0,2.0,4,1,1,131,26,5.038461538461538,0
184,2,12,266,266,1,3,7,0,2,1,1,1,1,1,2,0,41401,f058aca9038b401cfaaec762e14766da,0,0,2.0,4,0,0,160,24,6.666666666666667,0
185,1,22,20,0,1,2,5,7,2,1,1,1,2,1,1,0,41401,9e83c90a8d68ce85608ca1ad5a6bc5a5,0,0,0.0,3,0,1,77,12,6.416666666666667,0
186,1,36,307,0,1,3,0,0,2,2,3,3,2,1,1,0,41326,6b624ec0157ee1727cebfa9dcaca458e,0,0,3.0,4,0,1,1439,271,5.3099630996309966,0
187,1,2,307,0,1,5,0,0,2,2,3,3,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,0,1.0,3,0,1,88,16,5.5,0
188,2,4,299,0,2,1,2,0,2,1,3,3,1,1,5,0,41336,655bd08f522480595e4c5d85dfb94be3,0,0,1.0,4,0,1,130,23,5.6521739130434785,0
189,1,12,307,0,2,7,0,0,2,2,1,1,2,1,1,0,41326,5f7f89a013b3ad71145ab465c06f3b6e,0,0,5.0,2,0,1,474,87,5.448275862068965,0
190,1,7,307,0,1,1,7,0,1,1,2,2,2,1,1,50,41326,6321354311f266ac1480177e03084154,0,1,1.0,4,0,1,367,68,5.397058823529412,0
191,1,2,307,0,1,1,2,0,2,1,2,2,2,1,1,0,41401,8bb437e94e4664422536b5c3ce3682af,0,0,4.0,1,1,1,26,4,6.5,0
192,1,3,307,0,2,2,7,0,1,1,2,1,3,1,3,0,41326,456afdb87e5ca8b04f1355e76560b3b4,0,0,2.0,4,0,1,325,49,6.63265306122449,0
193,1,24,307,0,2,2,7,0,2,1,1,1,1,1,1,0,41326,8b6c5cd067ada5f54ca5ffc7f7b5d896,0,0,24.0,4,0,1,490,87,5.632183908045977,0
194,1,1,307,0,2,2,0,0,2,3,2,2,2,1,1,0,41326,95481e953f8aed9ec3d16fc4509537e8,0,0,3.0,1,0,1,163,34,4.794117647058823,0
195,1,1,307,0,2,2,0,0,2,1,2,2,2,1,1,0,41332,1494cfa51eba6416019f1c4405ee4d27,0,0,1.0,2,0,1,82,16,5.125,0
196,1,3,307,0,1,3,0,0,3,1,1,1,2,1,2,0,41326,99fd9e6b23fa5e4b4c7c4928aae54cf5,0,0,9.0,2,0,1,704,137,5.138686131386861,0
197,2,5,266,0,1,1,7,0,1,1,1,2,3,1,1,0,41401,730b18c2240cb23d7e2494785f97fb14,0,0,4.0,4,0,1,649,127,5.110236220472441,0
198,1,16,205,147,2,5,7,0,1,1,1,1,3,1,1,0,41401,b37cf354602be319b4d56cf07e7bb4f4,0,0,3.0,1,0,0,248,49,5.061224489795919,0
199,2,2,266,0,1,3,5,7,2,1,1,1,2,1,1,0,41326,e62135526c27156b8479420aad166317,0,0,5.0,2,0,1,926,162,5.716049382716049,0
200,2,2,265,0,1,5,0,0,1,2,3,3,3,1,1,0,41327,550e496b62e645bffa3dd9c147ba264c,0,0,6.0,4,0,1,271,47,5.76595744680851,0
201,1,7,205,178,1,2,0,0,2,1,1,1,3,1,1,0,41326,0e16f3f8fee1f9b713c1deb3e00bf574,0,0,8.0,1,0,0,165,31,5.32258064516129,0
202,2,13,266,0,2,2,3,0,2,1,2,1,2,1,1,0,41326,63f669053385440aab45382b0c925927,0,0,5.0,4,0,1,589,113,5.212389380530974,0
203,1,3,307,0,1,1,7,0,2,1,1,1,1,1,1,0,41326,2864803699884df90ac135583b02ec70,0,0,3.0,3,0,1,316,62,5.096774193548387,0
204,1,12,307,0,1,1,2,0,2,1,1,1,2,1,1,0,41326,3d7ca3cab309518e6512aa02984e809e,0,0,1.0,4,0,1,8,1,8.0,0
205,2,3,266,0,1,1,7,0,1,1,1,1,2,1,1,0,41401,bd7e6c4d22aa1ab09139c0265b099024,0,0,9.0,2,0,1,1315,243,5.411522633744856,0
206,1,2,307,307,2,1,2,0,2,2,2,2,2,1,1,0,41326,25174bb92f7f92ddabe20c6c84e53bb6,0,0,1.0,4,0,0,249,41,6.073170731707317,0
207,2,10,266,0,2,4,0,0,2,1,1,1,1,1,1,0,41401,930a31cee18dfc2911633da8668a0e3b,0,0,8.0,3,0,1,296,54,5.481481481481482,0
208,1,2,307,0,2,4,5,7,2,1,2,1,2,1,1,0,41326,77142a6b20cdf4790682f974b40cccd1,0,0,5.0,1,0,1,777,146,5.321917808219178,0
209,1,2,307,0,1,1,2,5,2,1,2,2,2,1,1,0,41326,e152e5e40576eadf4b1a286a1d3baf13,0,0,2.0,3,0,1,517,102,5.068627450980392,0
210,2,4,266,0,2,1,2,6,3,1,2,2,2,1,1,0,41401,5be13320d12dc6478d94268d6e103e56,0,0,8.0,1,0,1,11,3,3.6666666666666665,0
211,1,60,109,307,1,2,4,7,2,2,1,1,1,1,1,0,41326,39d5ffacd8e7420d8d4e26177f63cfae,0,0,5.0,3,0,0,1027,197,5.213197969543147,0
212,2,2,266,0,2,1,4,7,2,1,2,2,2,1,6,30,41326,1458ff3e0971d8d1e60907f35b91e50e,0,0,6.0,4,0,1,712,133,5.353383458646617,0
213,2,12,266,0,2,2,3,5,2,1,1,1,1,1,1,0,41401,3554aa44f8737bf17937be3b8231a79a,0,0,2.0,4,0,1,627,119,5.26890756302521,0
214,2,2,266,254,2,1,4,7,1,1,2,2,2,1,1,0,41326,b83f8e5564176a40d05a6f395843ae85,0,0,5.0,1,0,0,729,116,6.2844827586206895,0
215,2,0,292,299,3,2,5,0,2,1,2,2,2,2,3,0,41326,358931b3302a61f3e8c663f02c7209cd,0,0,1.0,1,0,0,112,27,4.148148148148148,0
216,1,2,307,141,3,5,7,0,3,1,1,1,2,1,3,0,41326,3b074cadd2350de62dca7056b9bab6f4,0,1,8.0,3,0,0,344,51,6.745098039215686,0
217,2,6,266,0,2,3,7,0,2,1,2,1,1,1,1,0,41326,7b107e61f7d24a581e46e0abc4d2a7a7,0,0,5.0,4,0,1,8,1,8.0,0
218,1,3,307,0,2,1,2,0,3,1,3,3,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,0,2.0,2,0,1,119,21,5.666666666666667,0
219,1,1,307,0,2,1,0,0,2,2,2,1,2,1,1,0,41326,9a4be7e6bde329e59d401d4cbf482a3f,0,0,4.0,1,0,1,400,74,5.405405405405405,0
220,1,2,307,0,2,1,2,7,1,1,2,2,2,1,4,0,41327,a737fc2b081796a4d1eed7765a822a70,0,0,5.0,1,0,1,683,124,5.508064516129032,0
221,2,3,265,0,1,4,7,0,2,2,2,2,2,1,1,50,41326,95eab75701bfbddafb9e1e01e1ee9214,0,0,3.0,1,0,1,154,24,6.416666666666667,0
222,1,19,307,0,2,1,0,0,2,1,1,1,1,1,1,80,41326,d372aa7115ee3c2e5e4796462dec984b,0,0,3.0,4,0,1,568,101,5.623762376237623,0
223,2,11,266,0,2,1,4,7,2,1,1,1,1,1,1,50,41326,208afca7a9ce199ed9786bd1ed135129,0,0,5.0,4,0,1,204,37,5.513513513513513,0
224,1,37,307,0,2,2,3,7,2,1,1,1,1,1,1,0,41326,d372aa7115ee3c2e5e4796462dec984b,0,0,5.0,4,0,1,552,101,5.465346534653466,0
225,2,4,288,285,2,1,7,0,1,3,2,2,3,1,1,250,41326,7dc96c2ab82bb1a3d1e77567c4790255,0,0,3.0,2,0,0,200,38,5.2631578947368425,0
226,1,3,307,141,1,5,0,0,2,1,2,1,1,1,1,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,0,6.0,1,0,0,62,12,5.166666666666667,0
227,1,6,307,0,1,1,2,5,2,1,1,1,1,1,1,0,41326,8b6c5cd067ada5f54ca5ffc7f7b5d896,0,0,1.0,3,0,1,503,90,5.588888888888889,0
228,2,1,266,0,2,3,5,0,2,1,2,2,2,1,1,0,41326,3ca325f1d711439ac5a94cfd3b1b0ea1,0,0,7.0,2,0,1,276,54,5.111111111111111,0
229,1,5,307,0,1,1,2,0,2,1,3,3,3,1,1,0,41326,ff2d70646328f4a76ea3e68a898119c7,0,0,0.0,4,0,1,10,2,5.0,0
230,1,1,307,0,3,1,0,0,2,1,2,2,2,1,6,0,41326,5788b8639ed178795510a8cbe72ccc28,0,0,5.0,3,0,1,871,162,5.3765432098765435,0
231,2,7,266,0,1,1,7,0,2,1,2,1,2,1,1,0,41401,ae4394e8ba8b24f81653f32b8d27fdd7,0,0,2.0,2,0,1,181,31,5.838709677419355,0
232,1,4,307,0,2,1,2,0,2,2,2,1,2,1,1,1,41401,e0f213753425c03ce14319df98976779,0,0,1.0,4,0,1,132,25,5.28,0
233,2,1,266,0,2,1,2,5,2,1,2,2,2,1,1,0,41326,73b2197ce25df29640b7c1603950fdb3,0,0,0.0,4,0,1,448,86,5.209302325581396,0
234,1,48,307,0,2,2,0,0,2,1,1,1,1,1,1,0,41326,41c183d6682105cd10b1ed49c450340e,0,0,1.0,3,0,1,200,38,5.2631578947368425,0
235,1,3,69,4,2,2,0,0,1,1,2,2,2,1,1,0,41330,1650b649258959aec1c6cbffb6d1c496,0,0,3.0,1,0,0,37,6,6.166666666666667,0
236,1,2,307,0,1,1,2,7,2,2,1,1,2,1,1,0,41326,ade9175321e7b4653813b76e4b280cf5,0,0,1.0,1,0,1,17,3,5.666666666666667,0
237,2,4,266,0,1,4,7,0,1,1,1,1,3,1,1,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,0,5.0,1,0,1,103,18,5.722222222222222,0
238,1,22,205,0,2,5,7,0,2,1,1,1,2,1,1,0,41326,0c06cbbda4c579ca363c518b88c4b185,0,0,3.0,1,0,1,460,80,5.75,0
239,1,60,179,179,2,2,0,0,1,3,1,1,1,1,1,0,41326,b53c34474d9e24574bcec6a3d3306a0d,0,0,3.0,1,0,0,12,2,6.0,0
240,1,1,218,205,3,1,5,7,2,2,2,2,2,1,4,0,41326,236fe613def512f6a113b74e701b305e,0,0,2.0,1,0,0,207,40,5.175,0
241,1,3,31,307,1,1,0,0,2,1,3,3,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,0,2.0,2,0,0,79,13,6.076923076923077,0
242,2,3,266,265,2,1,4,7,2,1,2,1,2,1,4,0,41326,c2707ac1500fbe23b3afdcd4cba3e150,0,0,5.0,2,0,0,644,128,5.03125,0
243,2,4,265,0,2,5,0,0,2,2,3,3,3,1,1,0,41401,a8b3555fb45de83bc3ae7d07046c02dc,0,1,4.0,2,0,1,198,38,5.2105263157894735,0
244,2,13,285,265,2,1,6,0,2,2,1,1,2,1,1,0,41326,1ad11898cc488dcd84dcfdde98d66f8b,0,0,3.0,1,0,0,570,103,5.533980582524272,0
245,2,1,266,0,1,1,7,0,1,1,3,3,3,1,1,0,41327,3014026a7345607c2ef6b5f4af503a9e,0,0,1.0,3,0,1,74,14,5.285714285714286,0
246,1,5,141,0,2,1,0,0,2,2,1,1,2,1,1,0,41326,33fff6f94d5900e901faea072bede8b2,0,0,8.0,1,0,1,256,42,6.095238095238095,0
247,1,2,307,0,2,1,7,0,2,2,2,1,2,1,1,0,41326,4e647092d3a619c5c5e3766e6106dd19,0,0,12.0,3,0,1,288,54,5.333333333333333,0
248,2,1,266,0,3,1,7,0,2,2,2,2,2,1,3,0,41401,0fddcc2044ae92f3f70fed837d35e1a6,0,0,4.0,1,1,1,125,25,5.0,0
249,1,2,128,307,2,2,7,0,2,1,1,1,2,1,1,0,41326,aeb78e196b74d77222860a9b466255ce,0,1,9.0,2,0,0,335,61,5.491803278688525,0
250,1,36,307,0,2,2,0,0,2,1,1,1,1,1,1,0,41326,744fa4278196568a18fcf5cd7d324ed2,0,0,1.0,3,0,1,35,6,5.833333333333333,0
251,1,2,307,0,2,1,2,0,2,1,1,1,2,1,1,0,41326,4e647092d3a619c5c5e3766e6106dd19,0,1,4.0,4,0,1,202,44,4.590909090909091,0
252,1,2,307,307,2,1,2,0,2,2,2,1,2,1,1,0,41326,b53c34474d9e24574bcec6a3d3306a0d,0,0,4.0,2,0,0,12,2,6.0,0
253,2,2,266,0,2,1,7,0,2,1,2,1,2,1,1,0,41326,d1569ede9670e2f405dc015519bd0902,0,0,3.0,1,0,1,286,55,5.2,0
254,2,8,299,0,1,3,0,0,2,1,1,1,1,1,1,0,41326,d8af7afece71334473575c9f70daf00d,0,0,2.0,2,0,1,99,17,5.823529411764706,0
255,2,2,265,0,2,1,6,7,2,2,1,1,2,1,1,0,41326,7b107e61f7d24a581e46e0abc4d2a7a7,0,0,4.0,3,0,1,43,7,6.142857142857143,0
256,2,9,299,0,2,2,5,6,1,1,1,1,1,1,1,0,41401,04d8adbbe598c64ae011672eec1e8d18,0,0,3.0,2,0,1,869,158,5.5,0
257,2,6,266,299,2,6,0,0,2,1,3,3,3,1,1,0,41336,8372c8d20ae855a960a75b8bd69bebcf,0,0,4.0,2,0,0,336,64,5.25,0
258,1,2,307,0,2,1,2,0,2,1,2,2,2,1,3,0,41336,84296cd53ffc747a6a0e49c5d5134bfc,0,0,3.0,2,0,1,305,62,4.919354838709677,0
259,1,18,20,307,2,2,7,0,2,1,1,1,1,1,1,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,0,10.0,0,0,0,22,4,5.5,0
260,1,14,307,0,1,2,0,0,3,2,1,1,1,1,1,0,41336,aa309eca97b65cd0a3d8bff4827e1905,0,0,3.0,0,0,1,24,5,4.8,0
261,2,3,266,0,1,1,7,0,1,1,2,2,2,1,2,0,41325,d2939d278ccec39b2d42f8b56cff7b67,0,0,9.0,3,0,1,345,63,5.476190476190476,0
262,2,2,266,0,1,7,0,0,2,1,2,1,2,1,1,0,41401,abe54643224ddbb5c199cd46fbca0392,0,0,2.0,1,1,1,133,21,6.333333333333333,0
263,1,1,307,307,3,1,2,7,3,1,2,1,2,1,20,50,41332,f8ac73e4e6354fca89ef2574d0bc50f5,0,0,5.0,4,0,0,184,37,4.972972972972973,0
264,2,12,247,0,1,1,6,7,2,2,1,1,1,1,1,0,41326,fb3f0a75fe990f79e13e698e5d30bdaa,0,0,1.0,4,0,1,217,36,6.027777777777778,0
265,2,12,266,300,2,1,2,0,2,1,2,3,1,1,1,0,41326,858e353a7447affcd122c32b150beb32,0,0,1.0,4,0,0,40,8,5.0,0
266,1,1,70,307,2,1,5,0,2,1,2,2,2,1,1,0,41326,2f2bf240810f3942d88ce09a6354143c,0,0,5.0,1,0,0,550,106,5.188679245283019,0
267,2,9,266,0,1,1,6,7,2,1,1,1,1,1,2,0,41326,0199d232bb1736ac10e8ee967724aad5,0,0,0.0,4,0,1,794,135,5.881481481481481,0
268,1,2,307,0,2,1,2,7,2,2,1,1,2,1,1,0,41326,f73f65472f74ff3fac06dde0d79551b8,0,0,2.0,3,0,1,65,13,5.0,0
269,2,2,265,265,3,6,7,0,1,2,2,2,2,1,4,0,41326,1e0b5a458b5b77f5af581d57ebf570b3,0,0,7.0,2,0,0,511,100,5.11,0
270,2,2,266,0,2,2,4,5,2,1,2,2,2,1,3,0,41401,63f23cf27c1114a933054cf4d229c8a9,0,0,4.0,1,0,1,20,4,5.0,0
271,1,3,307,0,2,2,0,0,2,1,3,3,3,1,1,0,41326,86f9dd3d596a0df3928b38be2e887407,0,0,2.0,1,0,1,72,15,4.8,0
272,1,3,307,119,1,5,7,0,2,2,2,2,2,1,1,0,41327,3223e1c4cb2bef48823ee5c604b9aa04,0,0,4.0,1,0,0,491,90,5.455555555555556,0
273,2,6,266,0,2,4,0,0,1,1,1,1,1,1,1,200,41336,d73b10f170720b7edc3c12fc93b1fc63,0,0,6.0,4,0,1,2002,381,5.254593175853018,0
274,2,3,292,0,1,1,7,0,1,1,2,2,2,1,1,0,41401,b770bac0ca797cf1433c48a35d30c4cb,0,0,1.0,2,0,1,84,13,6.461538461538462,0
275,1,24,307,307,3,1,2,0,2,1,2,2,1,1,2,0,41326,0702ec6132be96d597c9e4ed37356449,0,0,2.0,2,1,0,876,167,5.245508982035928,0
276,1,3,307,307,1,2,0,0,3,1,2,2,3,1,1,0,41401,d875085cf780b229007fb6af11ac3836,0,0,3.0,2,0,0,129,24,5.375,0
277,1,24,307,307,2,2,0,0,2,1,1,1,1,2,1,20,41326,6f40a7acfad5cc0bb3e44591ea446c05,0,0,2.0,4,0,0,148,26,5.6923076923076925,0
278,1,1,307,0,1,2,7,0,2,2,2,2,2,1,1,0,41326,0bc543c4edaf5c9f4e489beb80acfd92,0,0,1.0,1,0,1,106,21,5.0476190476190474,0
279,1,2,307,103,2,1,2,0,2,2,2,1,2,1,1,250,41401,3937a695ba7235b85e725d270455f0c8,0,0,13.0,3,0,0,157,28,5.607142857142857,0
280,1,2,307,0,1,3,0,0,2,2,1,1,2,1,1,0,41326,95481e953f8aed9ec3d16fc4509537e8,0,0,1.0,2,0,1,295,56,5.267857142857143,0
281,1,7,307,0,2,2,0,0,2,1,1,1,2,1,1,0,41401,930a31cee18dfc2911633da8668a0e3b,0,0,1.0,3,0,1,425,80,5.3125,0
282,2,3,264,0,1,1,3,0,1,3,2,2,2,1,1,150,41326,df51ececd072934acb4d888f07939ec8,0,0,3.0,1,0,1,164,36,4.555555555555555,0
283,1,1,307,0,2,2,0,0,2,1,2,2,2,1,1,0,41330,f2522890ad604bf70421af61cb871a96,0,0,2.0,3,0,1,205,42,4.880952380952381,0
284,1,1,307,0,2,1,2,0,2,1,1,1,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,0,9.0,2,0,1,136,23,5.913043478260869,0
285,1,55,20,0,1,1,4,7,2,1,1,1,1,1,1,0,41326,9a8ad17cd3f73517e9e0b8acd4d89af7,0,0,5.0,2,0,1,490,94,5.212765957446808,0
286,1,2,200,307,2,1,2,0,2,1,1,1,2,1,1,0,41326,d4a8b5e64cd89e2f055b505383a8ee7a,0,0,3.0,2,0,0,1537,272,5.650735294117647,0
287,1,3,307,0,2,1,2,0,2,2,1,1,1,1,1,0,41326,8d8f928ced3cf41bee933f045df5542b,0,0,3.0,3,0,1,519,108,4.805555555555555,0
288,1,36,213,0,2,3,5,0,2,2,3,3,1,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,0,9.0,3,0,1,443,83,5.337349397590361,0
289,2,1,265,0,2,1,4,7,2,3,2,1,2,1,1,0,41326,e62135526c27156b8479420aad166317,0,2,10.0,2,0,1,986,171,5.766081871345029,0
290,2,6,292,0,2,2,5,0,2,2,2,2,2,1,1,0,41326,fe06537e9e94d732071663bc9c904e87,0,0,3.0,4,0,1,254,52,4.884615384615385,0
291,2,6,265,266,2,2,5,0,2,2,2,2,2,1,1,0,41401,ac9a633cf51a70f4a9842e6e1ba91fc9,0,0,3.0,1,0,0,366,66,5.545454545454546,0
292,2,4,247,266,1,2,0,0,2,2,2,2,2,2,1,0,41326,6b6277665acc53bb940d7891d9636a04,0,0,4.0,1,0,0,287,52,5.519230769230769,0
293,1,2,307,218,2,2,7,0,2,2,1,1,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,0,3.0,1,0,0,397,76,5.223684210526316,0
294,1,5,307,0,2,1,2,7,2,1,1,1,2,1,1,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,0,1.0,2,0,1,144,22,6.545454545454546,0
295,2,20,265,0,1,1,6,7,3,2,2,1,2,1,1,0,41326,c5c614d2a29451bfb548ffb3309ff5bd,0,0,4.0,1,0,1,302,48,6.291666666666667,0
296,1,2,307,0,2,2,7,0,2,1,1,1,2,1,1,0,41401,9238e4f44c71a75282e62f7136c6b240,0,0,6.0,3,0,1,140,26,5.384615384615385,0
297,1,7,307,0,1,2,7,0,2,2,1,3,3,1,1,0,41326,482ec0082ba76c1eccf87aabe5f61b08,0,0,1.0,1,0,1,30,5,6.0,0
298,2,1,266,0,1,1,7,0,2,1,2,1,2,1,1,0,41326,e62135526c27156b8479420aad166317,0,0,6.0,1,0,1,837,151,5.543046357615894,0
299,1,2,307,0,2,1,2,0,2,2,1,1,2,1,2,0,41330,046246745f30b819abb5ef8dbf20ebbc,0,0,5.0,4,0,1,1144,220,5.2,0
300,1,1,307,307,2,1,0,0,2,1,2,2,2,1,1,0,41332,9ed1d5493d223eaa5024c1a031dbc9c2,0,0,1.0,3,0,0,110,19,5.7894736842105265,0
301,2,28,248,264,1,1,0,0,3,3,1,1,2,1,1,0,41401,ce6d4fd24e58b1fae61ec6bfd83d80d0,0,0,5.0,2,0,0,90,17,5.294117647058823,0
302,1,24,26,307,2,1,2,0,2,2,1,1,1,1,1,250,41326,a042471e0f43f2cf707104a1a138a7df,0,0,9.0,4,0,0,504,98,5.142857142857143,0
303,1,2,307,0,2,1,2,7,2,1,2,1,2,1,2,0,41327,fd970cc91d06d82eebf046340137b272,0,0,2.0,2,0,1,68,12,5.666666666666667,0
304,1,12,307,0,1,2,3,7,2,2,1,1,1,1,1,0,41326,cfd3adc6cadba6c3267c317e89aa173f,0,0,0.0,4,0,1,211,40,5.275,0
305,2,4,266,0,1,1,2,4,2,1,2,2,2,1,1,0,41326,9ef456db9869e54bcbf4d20e71a93d25,0,0,4.0,4,0,1,84,15,5.6,0
306,1,2,307,0,2,1,3,0,2,2,1,1,2,1,1,0,41326,95481e953f8aed9ec3d16fc4509537e8,0,0,4.0,2,0,1,246,45,5.466666666666667,0
307,2,2,265,0,1,4,0,0,1,1,1,1,2,1,1,0,41326,c5f05a0937608368f162868db4d0bc87,0,0,5.0,1,0,1,181,39,4.641025641025641,0
308,1,1,307,0,2,1,0,0,2,2,2,2,2,1,2,0,41336,b9cd8d4ce2ad97b62a4058dea615f3db,0,0,4.0,1,0,1,170,29,5.862068965517241,0
309,1,1,307,0,2,1,2,7,1,1,2,2,2,1,1,0,41326,7f11eb882ea1a85cb8afadb71bb8292a,0,0,1.0,4,0,1,16,3,5.333333333333333,0
310,1,5,20,0,2,1,2,7,2,1,3,3,3,1,1,300,41326,d4f1523bf52c2265db835bb15c38fe70,0,0,1.0,1,0,1,45,8,5.625,0
311,2,22,265,0,2,1,0,0,2,2,1,1,1,1,1,0,41327,b2c2d2609c08abbb9552b70a7e12cf7f,0,0,7.0,4,0,1,291,54,5.388888888888889,0
312,2,36,266,0,2,1,2,7,2,2,1,1,1,1,1,0,41332,0e3018e8962045becad4094670f5534c,0,0,4.0,4,0,1,484,94,5.148936170212766,0
313,1,36,213,218,2,7,0,0,2,2,1,1,1,1,1,0,41401,d71bf8652469d7c37ed212d0c97c3fd3,0,0,2.0,2,0,0,43,9,4.777777777777778,0
314,1,8,307,0,1,4,0,0,2,1,1,1,2,1,1,0,41401,5f79a79a41e63514a26e3aed792f5e88,0,0,2.0,4,0,1,287,49,5.857142857142857,0
315,1,10,307,0,2,7,0,0,2,1,2,1,1,1,1,0,41401,2ba26896130c0799194914fdeca9b2dd,0,0,2.0,4,0,1,65,11,5.909090909090909,0
316,1,2,307,0,2,2,4,0,2,1,2,1,2,1,1,0,41326,87e480dde5055ead51bdf3effc8cf9ad,0,0,4.0,4,0,1,1217,237,5.135021097046414,0
317,2,2,265,0,1,1,7,0,1,2,2,2,2,1,1,0,41401,7e3f6ad780f52d2e8663d23fb12be333,0,0,4.0,4,0,1,119,18,6.611111111111111,0
